dim 0,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7,dim 8,dim 9,dim 10,dim 11,dim 12
0.19687902841412894,1.1074036524798854,-0.7914429141537574,0.4519457833385771,0.15857170186798555,-1.274033618140343,-1.4851375149365245,0.5491077952313265,-0.5096793048428998,-0.4576979222385419,-1.568251759132291,-1.3159523398723056,0.2646528981752749
1.0862698032309692,2.4269684765059645,-0.4990156412541867,0.1516607910494142,-1.386121791950501,-2.1072460232492967,-1.6959705266274108,0.30737361332404833,-1.595971465570251,-0.06838493757289799,-1.6559985334464231,-1.8103073252440176,-1.0569120033462258
-0.16134781144265464,2.0409733238996965,0.4148195865569708,0.6020882794831586,-0.9648417481818228,-0.9535673084830536,-1.384740842702769,0.8714200377743642,-1.280596322133278,1.1211825155721244,-1.831492082074687,-1.0617126331097106,-0.3881683182389605
0.3945214228178712,0.8111748144332148,0.04928549543250745,0.6020882794831586,-0.5435617044131447,-0.5850310523771705,-1.274304503245638,0.7102639165028455,-0.5972835113531701,1.4542614024527307,-1.7876186949176207,-1.4006989087931705,-0.30855597477380986
0.09805783121225786,1.4036324905265565,-0.023821322792385226,0.6020882794831586,0.9309184487772288,-1.418243457486124,-0.6418054681729786,-0.1760947504905084,-0.7900127656757648,1.8781799857553207,-1.6998719206034894,-1.8103073252440176,-0.6270053486344125
0.6168691165220807,0.7034552369616981,0.9265673141312194,1.3528007602060657,1.6330518550583593,-1.4342667729689884,-0.4610914581522186,-1.143031478119622,-0.5972835113531701,1.5321239993858593,-1.612125146289357,-1.8526806097044504,-0.7862300355647138
-0.2601690086445257,0.2995068214435104,0.4148195865569708,0.75223077562774,0.8607051081491157,-1.3060802491060723,-0.6719244698431049,-0.9818753568481032,-0.5797626700511159,2.4837779619018776,-2.094732405017083,-1.6125653310953332,-0.8499199103368343
0.1351157801629587,-0.3916938006653883,1.4017616325930211,1.80322824863981,1.1415584706615678,-0.15240153433982884,-0.7522418076301095,-0.8207192355765842,-0.05413743098949445,0.8832690249431197,-1.5243783719752253,-1.8103073252440176,-1.0250670659601655
0.2833475759657665,0.8650346031689728,-0.3162485956919559,-0.2987666973843301,-0.12228166064446655,-0.7933341536544086,-1.2040268326820092,1.9995128866749967,0.4890086493741813,2.362658366672566,-1.743745307760555,-1.556067618481423,-0.2289436313086592
-0.519574651299436,-0.9392683194789312,-0.9742099597159882,0.1516607910494142,0.22878504249609855,-1.3060802491060723,-1.4550185132663978,1.354888401588921,-0.3344708918223595,1.099554016424033,-1.6559985334464231,-1.4995699058675132,-0.3404009121598701
0.2092316780643626,2.561617948345361,-0.17003495924217055,0.75223077562774,-0.4733483637850317,-0.8894740465515957,-1.40482017714952,1.9995128866749967,-0.07165827229154853,1.229325011312581,-1.568251759132291,-1.5984409029418556,-0.06971894437835789
1.0368592046300324,1.6011183825576705,0.04928549543250745,0.0015182949048327598,-0.7542017262974837,-0.7933341536544086,-1.2040268326820092,0.9519980984101236,-0.05413743098949445,1.7094776924002082,-1.6998719206034894,-1.3724500524862158,-0.8499199103368343
-0.6801590967524774,0.6226655538580603,0.999674132356112,2.2536557370735544,-0.19249500127257954,-0.6331009988257641,-1.4550185132663978,2.160669007946516,-0.7900127656757648,1.0562970181278504,-1.261138049032829,-1.2453301991049182,0.42387758510557616
1.6544916871417263,-0.5891796926965022,1.21899458703079,1.6530857524952287,-0.12228166064446655,0.8089973946320399,-0.7221228059599828,1.354888401588921,1.943238477444668,3.4354319244178955,-1.6998719206034894,-0.9204683515749358,-0.2767110373877496
0.5921638172216134,-0.5981563241524619,0.999674132356112,0.9023732717723214,-0.7542017262974837,0.4885310849747506,-0.9329558176508692,1.2743103409531618,1.2248839840604513,2.894719445715612,-1.6998719206034894,-1.174708058337531,-0.4040907869319906
-0.7913329436045822,1.3407960703348385,0.04928549543250745,0.4519457833385771,-0.8244150669255967,0.007831620488815487,-1.1136698276716293,1.1131542196816426,-0.9652211786963052,1.1211825155721244,-1.743745307760555,-1.4571966214070804,-0.7225401607925932
0.8515694598765238,0.8291280773451339,0.6341400412316488,0.1516607910494142,0.5096384050085506,-0.7452642072058151,-1.4750978477131491,1.1131542196816426,-1.3857213699456024,0.35553364572969165,0.011190178522084612,-1.1182103457236203,-0.21302116261562906
-0.18605311074312186,0.8381047088010938,0.7803536776814342,0.75223077562774,0.4394250643804377,-1.0336838858973765,-1.4349391788196466,1.9189348260392367,-1.1053879091127377,0.2257626508411438,-0.3836703058915093,-0.7086019292727734,-0.563315473862292
-0.05017396459054771,0.9996840750083691,-0.06037473190483075,-0.2987666973843301,0.4394250643804377,-1.4502900884518528,-1.3345425065858914,0.30737361332404833,-1.140429591716846,0.09599165595259597,-1.217264661875763,-1.2170813427979632,-0.2289436313086592
0.9627433067286284,0.38029650454714775,-0.2431417774670632,0.75223077562774,-0.6839883856693707,-1.5143833503833106,-1.3546218410326425,0.3879516739598074,-0.9827420199983592,1.956042582688449,-1.1295178875616314,-1.3159523398723056,-0.4200132556250208
0.9009800584774604,1.8165575375007041,-0.3893554139168486,0.9023732717723214,-0.8244150669255967,-1.6265465587633618,-1.5654548527235288,1.2743103409531618,-0.7724919243737108,0.6756354331214433,-0.7785307903051031,-1.2170813427979632,-0.7225401607925932
0.5551058682709104,1.2240998614073622,0.8534604959063268,1.0525157679169028,0.7904917675210027,-0.9535673084830536,-1.1136698276716293,0.5491077952313265,-0.22934584401003516,2.4318695639464583,-0.4714170802056413,-1.4854454777140356,-0.16525375653653868
-0.22311105969382272,0.9278710233606912,-0.2431417774670632,0.0015182949048327598,-0.8244150669255967,-1.3060802491060723,-1.3747011754793932,0.30737361332404833,-1.0878670678106837,2.2501901711024908,-1.0417711132474992,-1.2170813427979632,-0.19709869392259893
0.7156903137239518,0.21871713833987294,1.182441177918343,1.5029432563506473,0.36921172375232464,-1.193917040726021,-1.1939871654586338,0.2267955526882888,-0.08917911359360259,1.558078198363569,-0.9540243389333672,-1.1464592020305755,0.00989339908679277
0.4933426200197423,2.0319966924437365,1.8038491328299295,1.6530857524952287,0.8607051081491157,-0.5049144749628479,-1.0735111587781272,-0.7401411749408247,-0.8425752895819267,1.4888670010896767,-1.261138049032829,-0.9769660641888458,-0.3722458495459304
-0.9889753380083244,0.6226655538580603,-0.17003495924217055,-0.14862420123974868,-0.2627083419006926,-1.6746165052119557,-1.5453755182767777,0.30737361332404833,-1.5083672590599808,0.19115705220419768,-1.305011436189895,-1.1040859175701432,-0.7543850981786535
-0.28487430794499297,0.048161140676638285,-0.3162485956919559,0.0015182949048327598,-0.9648417481818228,-1.4502900884518528,-1.5252961838300267,0.9519980984101236,-1.6660548307784673,2.09446454466625,-1.6998719206034894,-1.3865744806396934,-0.8817648477228945
1.4321439934375169,0.15588071814815466,0.4148195865569708,0.1516607910494142,-0.6137750450412577,-0.9856139394487826,-1.3345425065858914,0.629685855867086,-0.6148043526552243,2.007950980643868,-1.480504984818159,-1.273579055411873,-0.2767110373877496
0.8762747591769932,2.974542995319508,0.3051593592196326,0.30180328719399563,-0.3329216825288056,-0.9856139394487826,-1.4248995115962713,1.2743103409531618,-0.9301794960921972,1.1428110147202155,-1.392758210504027,-1.2312057709514406,-0.02195153829926749
0.4933426200197423,1.4126091219825163,0.4148195865569708,1.0525157679169028,0.15857170186798555,-0.7933341536544086,-1.2843441704690135,0.5491077952313265,-0.31695005052030545,0.9697830215354849,-1.1295178875616314,-1.4854454777140356,0.00989339908679277
0.3327581745667009,1.7447444858530259,-0.3893554139168486,0.1516607910494142,1.42241183317402,-1.1298237787945629,-1.344582173809267,0.5491077952313265,-0.4220750983326295,2.2242359721247813,-1.612125146289357,-1.4854454777140356,0.280575366868305
0.2092316780643626,0.2276937697958325,0.01273208632006192,0.1516607910494142,1.42241183317402,-1.0336838858973765,-1.3546218410326425,1.354888401588921,-0.22934584401003516,1.8349229874591384,-1.568251759132291,-1.4006989087931705,0.29649783556133513
1.3950860444868158,1.5831651196457506,1.3652082234805754,1.5029432563506473,-0.2627083419006926,-0.3927512665827968,-1.274304503245638,1.5966225834961998,-0.4220750983326295,1.791665989162955,-1.5243783719752253,-1.4289477651001254,-0.5951604112483522
